Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CUBO:Zone Mean Air Temperature [C](TimeStep) 
 05/15  07:01:00,27.1,25.320782844782237 
 05/15  07:02:00,27.2,25.31697214645832 
 05/15  07:03:00,27.3,25.31338060913177 
 05/15  07:04:00,27.4,25.310022432297703 
 05/15  07:05:00,27.5,25.30688490600895 
 05/15  07:06:00,27.6,25.30396155345413 
 05/15  07:07:00,27.7,25.30126402309192 
 05/15  07:08:00,27.8,25.298783154987355 
 05/15  07:09:00,27.8,25.29652617290592 
 05/15  07:10:00,27.9,25.29449564234083 
 05/15  07:11:00,28.0,25.292690508799893 
 05/15  07:12:00,28.1,25.291108595652386 
 05/15  07:13:00,28.2,25.28974791308665 
 05/15  07:14:00,28.3,25.288606967746883 
 05/15  07:15:00,28.4,25.287684665862084 
 05/15  07:16:00,28.5,25.2869801582566 
 05/15  07:17:00,28.6,25.28649273763959 
 05/15  07:18:00,28.7,25.28622179013024 
 05/15  07:19:00,28.7,25.286166778248088 
 05/15  07:20:00,28.8,25.286327237705077 
 05/15  07:21:00,28.9,25.286702778485054 
 05/15  07:22:00,29.0,25.287289563412397 
 05/15  07:23:00,29.1,25.288082642309487 
 05/15  07:24:00,29.2,25.289080838666187 
 05/15  07:25:00,29.3,25.29028546786474 
 05/15  07:26:00,29.4,25.291698541494995 
 05/15  07:27:00,29.5,25.293321867380413 
 05/15  07:28:00,29.5,25.295156839797258 
 05/15  07:29:00,29.6,25.297204504921115 
 05/15  07:30:00,29.7,25.299465668786567 
 05/15  07:31:00,29.8,25.301940973921624 
 05/15  07:32:00,29.9,25.304630938725573 
 05/15  07:33:00,30.0,25.307535971113477 
 05/15  07:34:00,30.1,25.31065636985133 
 05/15  07:35:00,30.2,25.31399232469115 
 05/15  07:36:00,30.3,25.31754392210134 
 05/15  07:37:00,30.3,25.32131115869322 
 05/15  07:38:00,30.4,25.32529396094413 
 05/15  07:39:00,30.5,25.329492207712125 
 05/15  07:40:00,30.6,25.333905749808157 
 05/15  07:41:00,30.7,25.33853441994226 
 05/15  07:42:00,30.8,25.343378030576957 
 05/15  07:43:00,30.9,25.348436364013825 
 05/15  07:44:00,31.0,25.353709162510828 
 05/15  07:45:00,31.1,25.359196124729703 
 05/15  07:46:00,31.1,25.36489691082742 
 05/15  07:47:00,31.2,25.37081115492806 
 05/15  07:48:00,31.3,25.3769384814291 
 05/15  07:49:00,31.4,25.383278519279443 
 05/15  07:50:00,31.5,25.38983090740466 
 05/15  07:51:00,31.6,25.396595288690985 
 05/15  07:52:00,31.7,25.40357129675562 
 05/15  07:53:00,31.7,25.410758543221053 
 05/15  07:54:00,31.8,25.418156611706248 
 05/15  07:55:00,31.9,25.425765060300115 
 05/15  07:56:00,32.0,25.43358342860597 
 05/15  07:57:00,32.1,25.44161124196001 
 05/15  07:58:00,32.2,25.449848008495 
 05/15  07:59:00,32.3,25.458293211391986 
 05/15  08:00:00,32.3,25.46694630251614 
 05/15  08:01:00,32.4,25.47580670262169 
 05/15  08:02:00,32.5,25.484873809299003 
 05/15  08:03:00,32.5,25.494167993536315 
 05/15  08:04:00,32.6,25.503697883096027 
 05/15  08:05:00,32.7,25.513471747133984 
 05/15  08:06:00,32.7,25.52348809195759 
 05/15  08:07:00,32.8,25.533730065225434 
 05/15  08:08:00,32.8,25.544195840167486 
 05/15  08:09:00,32.9,25.554884027503153 
 05/15  08:10:00,33.0,25.56580109220708 
 05/15  08:11:00,33.0,25.57693649980169 
 05/15  08:12:00,33.1,25.588280381252723 
 05/15  08:13:00,33.2,25.599836819095565 
 05/15  08:14:00,33.2,25.611596432859695 
 05/15  08:15:00,33.3,25.623561488314447 
 05/15  08:16:00,33.3,25.63573183619223 
 05/15  08:17:00,33.4,25.648103969693747 
 05/15  08:18:00,33.5,25.660673074382846 
 05/15  08:19:00,33.5,25.67343446604031 
 05/15  08:20:00,33.6,25.68638405646371 
 05/15  08:21:00,33.7,25.699518320269828 
 05/15  08:22:00,33.7,25.712834140511646 
 05/15  08:23:00,33.8,25.726338703298836 
 05/15  08:24:00,33.8,25.740023228945574 
 05/15  08:25:00,33.9,25.75388986827122 
 05/15  08:26:00,34.0,25.767928286545885 
 05/15  08:27:00,34.0,25.782141175652093 
 05/15  08:28:00,34.1,25.796529226191957 
 05/15  08:29:00,34.1,25.81108975749012 
 05/15  08:30:00,34.2,25.825818679481227 
 05/15  08:31:00,34.2,25.840711959351502 
 05/15  08:32:00,34.3,25.855766126426868 
 05/15  08:33:00,34.4,25.87097825962757 
 05/15  08:34:00,34.4,25.886345835816574 
 05/15  08:35:00,34.5,25.901866596972468 
 05/15  08:36:00,34.5,25.917548505184396 
 05/15  08:37:00,34.6,25.93338327433415 
 05/15  08:38:00,34.7,25.949373620492974 
 05/15  08:39:00,34.7,25.965509648004886 
 05/15  08:40:00,34.8,25.981794575777467 
 05/15  08:41:00,34.8,25.998229492296446 
 05/15  08:42:00,34.9,26.01480208028546 
 05/15  08:43:00,34.9,26.031515066054133 
 05/15  08:44:00,35.0,26.04837027717948 
 05/15  08:45:00,35.1,26.065366411582264 
 05/15  08:46:00,35.1,26.082500629729118 
 05/15  08:47:00,35.2,26.099769956332963 
 05/15  08:48:00,35.2,26.117171822881364 
 05/15  08:49:00,35.3,26.134704103526033 
 05/15  08:50:00,35.3,26.152365001275665 
 05/15  08:51:00,35.4,26.17016297999582 
 05/15  08:52:00,35.4,26.188090112839824 
 05/15  08:53:00,35.5,26.206139595837314 
 05/15  08:54:00,35.5,26.224318540836613 
 05/15  08:55:00,35.6,26.24261964287443 
 05/15  08:56:00,35.7,26.26104727770073 
 05/15  08:57:00,35.7,26.279602865080392 
 05/15  08:58:00,35.8,26.29827421923087 
 05/15  08:59:00,35.8,26.317064389610287 
 05/15  09:00:00,35.9,26.33597547102779 
 05/15  09:01:00,35.9,26.355006384872905 
 05/15  09:02:00,35.9,26.374154523263908 
 05/15  09:03:00,36.0,26.393417179603983 
 05/15  09:04:00,36.0,26.412792094820446 
 05/15  09:05:00,36.0,26.432277479221064 
 05/15  09:06:00,36.1,26.45187187314263 
 05/15  09:07:00,36.1,26.47157401206161 
 05/15  09:08:00,36.1,26.491382732250752 
 05/15  09:09:00,36.2,26.511296907680627 
 05/15  09:10:00,36.2,26.531325419247846 
 05/15  09:11:00,36.2,26.551460430946154 
 05/15  09:12:00,36.3,26.571695185326767 
 05/15  09:13:00,36.3,26.592036726085826 
 05/15  09:14:00,36.3,26.61247743970362 
 05/15  09:15:00,36.4,26.633021324257324 
 05/15  09:16:00,36.4,26.653659285328892 
 05/15  09:17:00,36.4,26.674395216470742 
 05/15  09:18:00,36.5,26.69522037959647 
 05/15  09:19:00,36.5,26.71613909096163 
 05/15  09:20:00,36.5,26.737152882917744 
 05/15  09:21:00,36.6,26.758249423735442 
 05/15  09:22:00,36.6,26.7794316201824 
 05/15  09:23:00,36.6,26.80070113248142 
 05/15  09:24:00,36.6,26.822056246010582 
 05/15  09:25:00,36.7,26.843493628156256 
 05/15  09:26:00,36.7,26.865009813106962 
 05/15  09:27:00,36.7,26.886601761143005 
 05/15  09:28:00,36.8,26.90826688095079 
 05/15  09:29:00,36.8,26.930002896028363 
